PMID,Title,Year,Journal,URL,DOI
"40171241","Utilizing large language models for gastroenterology research: a conceptual framework.","2025","Therapeutic advances in gastroenterology","https://pubmed.ncbi.nlm.nih.gov/40171241/","https://doi.org/10.1177/17562848251328577"
"39569464","Using human factors methods to mitigate bias in artificial intelligence-based clinical decision support.","2025","Journal of the American Medical Informatics Association : JAMIA","https://pubmed.ncbi.nlm.nih.gov/39569464/","https://doi.org/10.1093/jamia/ocae291"
"40154625","Using deep learning to enhance reporting efficiency and accuracy in degenerative cervical spine MRI.","2025","The spine journal : official journal of the North American Spine Society","https://pubmed.ncbi.nlm.nih.gov/40154625/","https://doi.org/10.1016/j.spinee.2025.03.009"
"41348954","Using Generative AI to Co-Design Digital Mental Health Interventions With Adolescents in Rural South Africa: Qualitative Thematic Analysis of Participatory Workshops.","2025","Journal of medical Internet research","https://pubmed.ncbi.nlm.nih.gov/41348954/","https://doi.org/10.2196/73535"
"40392584","Users' Perceptions and Trust in AI in Direct-to-Consumer mHealth: Qualitative Interview Study.","2025","JMIR mHealth and uHealth","https://pubmed.ncbi.nlm.nih.gov/40392584/","https://doi.org/10.2196/64715"
"40052065","Use of artificial intelligence with retinal imaging in screening for diabetes-associated complications: systematic review.","2025","EClinicalMedicine","https://pubmed.ncbi.nlm.nih.gov/40052065/","https://doi.org/10.1016/j.eclinm.2025.103089"
"40633565","Use of artificial intelligence to prevent aggressions against health professionals.","2025","Gaceta medica de Mexico","https://pubmed.ncbi.nlm.nih.gov/40633565/","https://doi.org/10.24875/GMM.25000035"
"40376021","Use of artificial intelligence to measure colorectal polyp size without a reference object.","2025","Endoscopy international open","https://pubmed.ncbi.nlm.nih.gov/40376021/","https://doi.org/10.1055/a-2556-1836"
"40479647","Use of Artificial Intelligence in Adolescents' Mental Health Care: Systematic Scoping Review of Current Applications and Future Directions.","2025","JMIR mental health","https://pubmed.ncbi.nlm.nih.gov/40479647/","https://doi.org/10.2196/70438"
"41464276","Unveiling the Algorithm: The Role of Explainable Artificial Intelligence in Modern Surgery.","2025","Healthcare (Basel, Switzerland)","https://pubmed.ncbi.nlm.nih.gov/41464276/","https://doi.org/10.3390/healthcare13243208"
"40227709","Unlocking the Potential of AI in EUS and ERCP: A Narrative Review for Pancreaticobiliary Disease.","2025","Cancers","https://pubmed.ncbi.nlm.nih.gov/40227709/","https://doi.org/10.3390/cancers17071132"
"40780075","Understanding the development, performance, fairness, and transparency of machine learning models used in child protection prediction: A systematic review.","2025","Child abuse & neglect","https://pubmed.ncbi.nlm.nih.gov/40780075/","https://doi.org/10.1016/j.chiabu.2025.107630"
"40834168","Understanding artificial intelligence in critical care: opportunities, risks, and practical applications.","2025","Critical care science","https://pubmed.ncbi.nlm.nih.gov/40834168/","https://doi.org/10.62675/2965-2774.20250380"
"40514386","Uncovering ethical biases in publicly available fetal ultrasound datasets.","2025","NPJ digital medicine","https://pubmed.ncbi.nlm.nih.gov/40514386/","https://doi.org/10.1038/s41746-025-01739-3"
"39802674","Uncertainty estimation in diagnosis generation from large language models: next-word probability is not pre-test probability.","2025","JAMIA open","https://pubmed.ncbi.nlm.nih.gov/39802674/","https://doi.org/10.1093/jamiaopen/ooae154"
"39500799","Unbiased and reproducible liver MRI-PDFF estimation using a scan protocol-informed deep learning method.","2025","European radiology","https://pubmed.ncbi.nlm.nih.gov/39500799/","https://doi.org/10.1007/s00330-024-11164-x"
"39495690","UnBias: Unveiling Bias Implications in Deep Learning Models for Healthcare Applications.","2025","IEEE journal of biomedical and health informatics","https://pubmed.ncbi.nlm.nih.gov/39495690/","https://doi.org/10.1109/JBHI.2024.3484951"
"41444033","U-Net-based deep learning architecture for automated CBCT segmentation of the mandibular canal in dental implant treatment planning: A systematic review and meta-analysis.","2025","The Journal of prosthetic dentistry","https://pubmed.ncbi.nlm.nih.gov/41444033/","https://doi.org/10.1016/j.prosdent.2025.12.003"
"40455564","Trust, Trustworthiness, and the Future of Medical AI: Outcomes of an Interdisciplinary Expert Workshop.","2025","Journal of medical Internet research","https://pubmed.ncbi.nlm.nih.gov/40455564/","https://doi.org/10.2196/71236"
"41459176","Tribulations, Triumphs, and Governance: Shaping the Future of Artificial Intelligence in Healthcare.","2025","EJIFCC","https://pubmed.ncbi.nlm.nih.gov/41459176/",""
"38988158","Transforming Cancer Care: The Impact of AI-driven Strategies.","2025","Current cancer drug targets","https://pubmed.ncbi.nlm.nih.gov/38988158/","https://doi.org/10.2174/0115680096323564240703102748"
"40806968","Transforming Cancer Care: A Narrative Review on Leveraging Artificial Intelligence to Advance Immunotherapy in Underserved Communities.","2025","Journal of clinical medicine","https://pubmed.ncbi.nlm.nih.gov/40806968/","https://doi.org/10.3390/jcm14155346"
"41608225","Transformative Impact of Artificial Intelligence on Internal Medicine: Current Applications, Challenges, and Future Horizons for Urban Health.","2025","Juntendo medical journal","https://pubmed.ncbi.nlm.nih.gov/41608225/","https://doi.org/10.14789/ejmj.JMJ25-0019-R"
"41358268","Transfer Learning Strategies for Cardiovascular Disease Detection in ECG Imagery.","2025","Biomedical engineering and computational biology","https://pubmed.ncbi.nlm.nih.gov/41358268/","https://doi.org/10.1177/11795972251397812"
"39753062","Towards secure and trusted AI in healthcare: A systematic review of emerging innovations and ethical challenges.","2025","International journal of medical informatics","https://pubmed.ncbi.nlm.nih.gov/39753062/","https://doi.org/10.1016/j.ijmedinf.2024.105780"
"40999782","Towards responsible artificial intelligence in healthcare-getting real about real-world data and evidence.","2025","Journal of the American Medical Informatics Association : JAMIA","https://pubmed.ncbi.nlm.nih.gov/40999782/","https://doi.org/10.1093/jamia/ocaf133"
"41037360","Towards learning healthcare systems in Italy: opportunities and challenges of AI at point-of-care.","2025","Recenti progressi in medicina","https://pubmed.ncbi.nlm.nih.gov/41037360/","https://doi.org/10.1701/4573.45776"
"40122892","Towards fairness-aware and privacy-preserving enhanced collaborative learning for healthcare.","2025","Nature communications","https://pubmed.ncbi.nlm.nih.gov/40122892/","https://doi.org/10.1038/s41467-025-58055-3"
"40830920","Towards a Relational Understanding of Human Beings in an AI-Mediated World: A Hermeneutical Reading.","2025","Scandinavian journal of caring sciences","https://pubmed.ncbi.nlm.nih.gov/40830920/","https://doi.org/10.1111/scs.70097"
"40899524","Towards Fairness in Synthetic Healthcare Data: A Framework for the Evaluation of Synthetization Algorithms.","2025","Studies in health technology and informatics","https://pubmed.ncbi.nlm.nih.gov/40899524/","https://doi.org/10.3233/SHTI251376"
"41168479","Toward governance of artificial intelligence in pediatric healthcare.","2025","NPJ digital medicine","https://pubmed.ncbi.nlm.nih.gov/41168479/","https://doi.org/10.1038/s41746-025-02000-7"
"41195379","Toward demographic robustness in digital patient twins: Addressing the gender data gap.","2025","Digital health","https://pubmed.ncbi.nlm.nih.gov/41195379/","https://doi.org/10.1177/20552076251386660"
"40764552","Toward a fair, gender-debiased classifier for the diagnosis of attention deficit/hyperactivity disorder- a Machine-Learning based classification study.","2025","BMC medical informatics and decision making","https://pubmed.ncbi.nlm.nih.gov/40764552/","https://doi.org/10.1186/s12911-025-03126-0"
"40115064","The role of artificial intelligence in sepsis in the Emergency Department: a narrative review.","2025","Annals of translational medicine","https://pubmed.ncbi.nlm.nih.gov/40115064/","https://doi.org/10.21037/atm-24-150"
"39612748","The role of artificial intelligence in enhancing healthcare for people with disabilities.","2025","Social science & medicine (1982)","https://pubmed.ncbi.nlm.nih.gov/39612748/","https://doi.org/10.1016/j.socscimed.2024.117560"
"40036668","The role of artificial intelligence in emergency medicine pharmacy practice.","2025","American journal of health-system pharmacy : AJHP : official journal of the American Society of Health-System Pharmacists","https://pubmed.ncbi.nlm.nih.gov/40036668/","https://doi.org/10.1093/ajhp/zxaf038"
"40840163","The role of artificial intelligence in blood-borne virus opt-out testing in emergency departments.","2025","International journal of medical informatics","https://pubmed.ncbi.nlm.nih.gov/40840163/","https://doi.org/10.1016/j.ijmedinf.2025.106086"
"40784149","The role of artificial intelligence in analyzing clinical malpractice disputes through medical record management.","2025","Journal of forensic and legal medicine","https://pubmed.ncbi.nlm.nih.gov/40784149/","https://doi.org/10.1016/j.jflm.2025.102941"
"40578211","The role of AI in transforming psychiatric-mental health care: Enhancing the role of psychiatric-mental health nurse practitioners.","2025","Nursing outlook","https://pubmed.ncbi.nlm.nih.gov/40578211/","https://doi.org/10.1016/j.outlook.2025.102461"
"40926431","The role of AI for improved management of breast cancer: Enhanced diagnosis and health disparity mitigation.","2025","Computer methods and programs in biomedicine","https://pubmed.ncbi.nlm.nih.gov/40926431/","https://doi.org/10.1016/j.cmpb.2025.109036"
"40630206","The risks of telehealth in radiation oncology: challenges and mitigation strategies.","2025","Frontiers in oncology","https://pubmed.ncbi.nlm.nih.gov/40630206/","https://doi.org/10.3389/fonc.2025.1595975"
"40486805","The reliability of deep learning models in assessing the shoulder arthroscopic field's visual clarity in relation to bleeding.","2025","JSES international","https://pubmed.ncbi.nlm.nih.gov/40486805/","https://doi.org/10.1016/j.jseint.2025.02.003"
"40035378","The real ethical issues with AI for clinical psychiatry.","2025","International review of psychiatry (Abingdon, England)","https://pubmed.ncbi.nlm.nih.gov/40035378/","https://doi.org/10.1080/09540261.2024.2376575"
"40497430","The performance of artificial intelligence in image-based prediction of hematoma enlargement: a systematic review and meta-analysis.","2025","Annals of medicine","https://pubmed.ncbi.nlm.nih.gov/40497430/","https://doi.org/10.1080/07853890.2025.2515473"
"40837783","The intelligent lift: Artificial Intelligence's growing role in plastic surgery - a comprehensive review.","2025","Frontiers in surgery","https://pubmed.ncbi.nlm.nih.gov/40837783/","https://doi.org/10.3389/fsurg.2025.1640588"
"40140300","The integration of artificial intelligence into clinical medicine: Trends, challenges, and future directions.","2025","Disease-a-month : DM","https://pubmed.ncbi.nlm.nih.gov/40140300/","https://doi.org/10.1016/j.disamonth.2025.101882"
"40597065","The impact of an AI-focused ethics education program on nursing students' ethical awareness, moral sensitivity, attitudes, and generative AI adoption intention: a quasi-experimental study.","2025","BMC nursing","https://pubmed.ncbi.nlm.nih.gov/40597065/","https://doi.org/10.1186/s12912-025-03458-2"
"40471897","The illusion of safety: A report to the FDA on AI healthcare product approvals.","2025","PLOS digital health","https://pubmed.ncbi.nlm.nih.gov/40471897/","https://doi.org/10.1371/journal.pdig.0000866"
"40984999","The hope and the hype of artificial intelligence for syncope management.","2025","European heart journal. Digital health","https://pubmed.ncbi.nlm.nih.gov/40984999/","https://doi.org/10.1093/ehjdh/ztaf061"
"40646553","The ethics of data mining in healthcare: challenges, frameworks, and future directions.","2025","BioData mining","https://pubmed.ncbi.nlm.nih.gov/40646553/","https://doi.org/10.1186/s13040-025-00461-w"
"39999009","The ethical considerations of integrating artificial intelligence into surgery: a review.","2025","Interdisciplinary cardiovascular and thoracic surgery","https://pubmed.ncbi.nlm.nih.gov/39999009/","https://doi.org/10.1093/icvts/ivae192"
"41124146","The ethical challenges in the integration of artificial intelligence and large language models in medical education: A scoping review.","2025","PloS one","https://pubmed.ncbi.nlm.nih.gov/41124146/","https://doi.org/10.1371/journal.pone.0333411"
